TCSPC_Decay_2; IRF IRF	 	TCSPC_Decay_2; Decay	 	Fitted Curve	 	Residuals	 
Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Resids.[StdDev.]
 	 	6.33599997468261	1041	6.33599997468261	1062.60668945312	6.33599997468261	-0.669673144817352
 	 	6.34399997465064	1014	6.34399997465064	1059.52099609375	6.34399997465064	-1.42952835559845
 	 	6.35199997461868	1045	6.35199997461868	1056.44384765625	6.35199997461868	-0.354008704423904
 	 	6.35999997458671	1050	6.35999997458671	1053.37487792969	6.35999997458671	-0.104150995612144
 	 	6.36799997455475	1088	6.36799997455475	1050.29675292969	6.36799997455475	1.14304757118225
 	 	6.37599997452278	1023	6.37599997452278	1047.24536132812	6.37599997452278	-0.758037745952606
 	 	6.38399997449081	989	6.38399997449081	1044.20263671875	6.38399997449081	-1.75534176826477
 	 	6.39199997445885	1030	6.39199997445885	1041.16833496094	6.39199997445885	-0.347992449998856
 	 	6.39999997442688	1037	6.39999997442688	1038.14221191406	6.39999997442688	-0.0354696847498417
 	 	6.40799997439491	1034	6.40799997439491	1035.1103515625	6.40799997439491	-0.0345302894711494
 	 	6.41599997436295	1014	6.41599997436295	1032.10192871094	6.41599997436295	-0.568467795848846
 	 	6.42399997433098	964	6.42399997433098	1029.10180664062	6.42399997433098	-2.09678792953491
 	 	6.43199997429902	956	6.43199997429902	1026.11022949219	6.43199997429902	-2.26752686500549
 	 	6.43999997426705	965	6.43999997426705	1023.12689208984	6.43999997426705	-1.87117087841034
 	 	6.44799997423508	993	6.44799997423508	1020.15216064453	6.44799997423508	-0.86164778470993
 	 	6.45599997420312	976	6.45599997420312	1017.17547607422	6.45599997420312	-1.31799483299255
 	 	6.46399997417115	1015	6.46399997417115	1014.21807861328	6.46399997417115	0.0245431363582611
 	 	6.47199997413918	970	6.47199997413918	1011.26910400391	6.47199997413918	-1.32507109642029
 	 	6.47999997410722	1035	6.47999997410722	1008.32849121094	6.47999997410722	0.829043686389923
 	 	6.48799997407525	982	6.48799997407525	1005.38873291016	6.48799997407525	-0.74636447429657
 	 	6.49599997404328	948	6.49599997404328	1002.46545410156	6.49599997404328	-1.76895570755005
 	 	6.50399997401132	971	6.50399997401132	999.556762695313	6.50399997401132	-0.916430115699768
 	 	6.51199997397935	1026	6.51199997397935	996.649536132813	6.51199997397935	0.916307628154755
 	 	6.51999997394738	942	6.51999997394738	993.750610351562	6.51999997394738	-1.68612599372864
 	 	6.52799997391542	959	6.52799997391542	990.860290527344	6.52799997391542	-1.02882242202759
 	 	6.53599997388345	989	6.53599997388345	987.977844238281	6.53599997388345	0.0325026623904705
 	 	6.54399997385149	912	6.54399997385149	985.104125976563	6.54399997385149	-2.42071962356567
 	 	6.55199997381952	929	6.55199997381952	982.23876953125	6.55199997381952	-1.74670732021332
 	 	6.55999997378755	930	6.55999997378755	979.381591796875	6.55999997378755	-1.61928617954254
 	 	6.56799997375559	962	6.56799997375559	976.532775878906	6.56799997375559	-0.468555510044098
 	 	6.57599997372362	923	6.57599997372362	973.692016601562	6.57599997372362	-1.66854810714722
 	 	6.58399997369165	874	6.58399997369165	970.85986328125	6.58399997369165	-3.27633380889893
 	 	6.59199997365969	911	6.59199997365969	968.036071777344	6.59199997365969	-1.88968932628632
 	 	6.59999997362772	961	6.59999997362772	965.220581054687	6.59999997362772	-0.136147782206535
 	 	6.60799997359575	947	6.60799997359575	962.413391113281	6.60799997359575	-0.500867903232574
 	 	6.61599997356379	878	6.61599997356379	959.614074707031	6.61599997356379	-2.75434160232544
 	 	6.62399997353182	910	6.62399997353182	956.821228027344	6.62399997353182	-1.55210864543915
 	 	6.63199997349985	948	6.63199997349985	954.038513183594	6.63199997349985	-0.196121796965599
 	 	6.63999997346789	951	6.63999997346789	951.26416015625	6.63999997346789	-0.00856598000973463
 	 	6.64799997343592	879	6.64799997343592	948.498046875	6.64799997343592	-2.34411096572876
 	 	6.65599997340396	869	6.65599997340396	945.736267089844	6.65599997340396	-2.60309958457947
 	 	6.66399997337199	908	6.66399997337199	943.002014160156	6.66399997337199	-1.16158258914948
 	 	6.67199997334002	905	6.67199997334002	940.257385253906	6.67199997334002	-1.17199516296387
 	 	6.67999997330806	874	6.67999997330806	937.525024414062	6.67999997330806	-2.148766040802
 	 	6.68799997327609	939	6.68799997327609	934.796020507812	6.68799997327609	0.13719168305397
 	 	6.69599997324412	874	6.69599997324412	932.079833984375	6.69599997324412	-1.96457970142365
 	 	6.70399997321216	917	6.70399997321216	929.365905761719	6.70399997321216	-0.408358186483383
 	 	6.71199997318019	911	6.71199997318019	926.665893554687	6.71199997318019	-0.519034206867218
 	 	6.71999997314822	948	6.71999997314822	923.967712402344	6.71999997314822	0.780532419681549
 	 	6.72799997311626	949	6.72799997311626	921.283813476563	6.72799997311626	0.899705469608307
 	 	6.73599997308429	878	6.73599997308429	918.601135253906	6.73599997308429	-1.37022197246552
 	 	6.74399997305233	857	6.74399997305233	915.925659179688	6.74399997305233	-2.01286220550537
 	 	6.75199997302036	936	6.75199997302036	913.257995605469	6.75199997302036	0.743345677852631
 	 	6.75999997298839	850	6.75999997298839	910.605895996094	6.75999997298839	-2.07876515388489
 	 	6.76799997295643	886	6.76799997295643	907.953674316406	6.76799997295643	-0.737548112869263
 	 	6.77599997292446	859	6.77599997292446	905.309020996094	6.77599997292446	-1.58004343509674
 	 	6.78399997289249	875	6.78399997289249	902.707885742188	6.78399997289249	-0.936697483062744
 	 	6.79199997286053	823	6.79199997286053	900.07958984375	6.79199997286053	-2.68682551383972
 	 	6.79999997282856	858	6.79999997282856	897.458923339844	6.79999997282856	-1.34710538387299
 	 	6.80799997279659	853	6.80799997279659	894.845520019531	6.80799997279659	-1.43276333808899
 	 	6.81599997276463	853	6.81599997276463	892.239807128906	6.81599997276463	-1.34354543685913
 	 	6.82399997273266	837	6.82399997273266	889.641174316406	6.82399997273266	-1.81954514980316
 	 	6.8319999727007	876	6.8319999727007	887.050415039063	6.8319999727007	-0.373358935117722
 	 	6.83999997266873	916	6.83999997266873	884.467163085938	6.83999997266873	1.04187428951263
 	 	6.84799997263676	818	6.84799997263676	881.927062988281	6.84799997263676	-2.23515725135803
 	 	6.8559999726048	837	6.8559999726048	879.359680175781	6.8559999726048	-1.46416473388672
 	 	6.86399997257283	894	6.86399997257283	876.799560546875	6.86399997257283	0.575268745422363
 	 	6.87199997254086	880	6.87199997254086	874.247314453125	6.87199997254086	0.193922996520996
 	 	6.8799999725089	829	6.8799999725089	871.689208984375	6.8799999725089	-1.48265755176544
 	 	6.88799997247693	814	6.88799997247693	869.151550292969	6.88799997247693	-1.93306088447571
 	 	6.89599997244496	849	6.89599997244496	866.621215820312	6.89599997244496	-0.604758560657501
 	 	6.903999972413	849	6.903999972413	864.14111328125	6.903999972413	-0.519641637802124
 	 	6.91199997238103	843	6.91199997238103	861.626770019531	6.91199997238103	-0.641540050506592
 	 	6.91999997234906	836	6.91999997234906	859.10498046875	6.91999997234906	-0.799102485179901
 	 	6.9279999723171	830	6.9279999723171	856.605285644531	6.9279999723171	-0.923482954502106
 	 	6.93599997228513	850	6.93599997228513	854.097351074219	6.93599997228513	-0.140537977218628
 	 	6.94399997225316	831	6.94399997225316	851.611877441406	6.94399997225316	-0.715018093585968
 	 	6.9519999722212	855	6.9519999722212	849.183227539063	6.9519999722212	0.198929414153099
 	 	6.95999997218923	856	6.95999997218923	846.697265625	6.95999997218923	0.317960917949677
 	 	6.96799997215727	836	6.96799997215727	844.235107421875	6.96799997215727	-0.284817159175873
 	 	6.9759999721253	798	6.9759999721253	841.763000488281	6.9759999721253	-1.54919338226318
 	 	6.98399997209333	824	6.98399997209333	839.297302246094	6.98399997209333	-0.532906770706177
 	 	6.99199997206137	842	6.99199997206137	836.9111328125	6.99199997206137	0.175373941659927
 	 	6.9999999720294	757	6.9999999720294	834.478942871094	6.9999999720294	-2.81602001190186
 	 	7.00799997199743	796	7.00799997199743	832.035522460937	7.00799997199743	-1.27724528312683
 	 	7.01599997196547	821	7.01599997196547	829.598754882813	7.01599997196547	-0.30009862780571
 	 	7.0239999719335	808	7.0239999719335	827.246459960937	7.0239999719335	-0.6770880818367
 	 	7.03199997190153	809	7.03199997190153	824.824584960937	7.03199997190153	-0.556362807750702
 	 	7.03999997186957	797	7.03999997186957	822.409301757812	7.03999997186957	-0.900043666362762
 	 	7.0479999718376	766	7.0479999718376	820.000793457031	7.0479999718376	-1.95112800598145
 	 	7.05599997180564	797	7.05599997180564	817.661682128906	7.05599997180564	-0.731874346733093
 	 	7.06399997177367	823	7.06399997177367	815.267333984375	7.06399997177367	0.269543796777725
 	 	7.0719999717417	831	7.0719999717417	812.901550292969	7.0719999717417	0.627828240394592
 	 	7.07999997170974	812	7.07999997170974	810.521301269531	7.07999997170974	0.0518921539187431
 	 	7.08799997167777	792	7.08799997167777	808.214599609375	7.08799997167777	-0.576160728931427
 	 	7.0959999716458	759	7.0959999716458	805.8486328125	7.0959999716458	-1.7004976272583
 	 	7.10399997161384	789	7.10399997161384	803.489135742188	7.10399997161384	-0.515826880931854
 	 	7.11199997158187	751	7.11199997158187	801.136657714844	7.11199997158187	-1.82951259613037
 	 	7.1199999715499	800	7.1199999715499	798.861877441406	7.1199999715499	0.0402387082576752
 	 	7.12799997151794	798	7.12799997151794	796.499816894531	7.12799997151794	0.0531059056520462
 	 	7.13599997148597	765	7.13599997148597	794.16796875	7.13599997148597	-1.05457007884979
 	 	7.14399997145401	784	7.14399997145401	791.842712402344	7.14399997145401	-0.280096858739853
 	 	7.15199997142204	773	7.15199997142204	789.599426269531	7.15199997142204	-0.597039878368378
 	 	7.15999997139007	736	7.15999997139007	787.288757324219	7.15999997139007	-1.89052867889404
 	 	7.16799997135811	758	7.16799997135811	784.958923339844	7.16799997135811	-0.979192197322845
 	 	7.17599997132614	807	7.17599997132614	782.739562988281	7.17599997132614	0.854007840156555
 	 	7.18399997129417	778	7.18399997129417	780.449279785156	7.18399997129417	-0.0878109335899353
 	 	7.19199997126221	768	7.19199997126221	778.165832519531	7.19199997126221	-0.366827875375748
 	 	7.19999997123024	780	7.19999997123024	775.943542480469	7.19999997123024	0.145244479179382
 	 	7.20799997119827	712	7.20799997119827	773.674194335938	7.20799997119827	-2.31133818626404
 	 	7.21599997116631	728	7.21599997116631	771.383666992188	7.21599997116631	-1.607905626297
 	 	7.22399997113434	742	7.22399997113434	769.211547851562	7.22399997113434	-0.998967349529266
 	 	7.23199997110237	765	7.23199997110237	766.934387207031	7.23199997110237	-0.0699379146099091
 	 	7.23999997107041	760	7.23999997107041	764.691833496094	7.23999997107041	-0.170190691947937
 	 	7.24799997103844	703	7.24799997103844	762.5146484375	7.24799997103844	-2.24463748931885
 	 	7.25599997100648	701	7.25599997100648	760.286193847656	7.25599997100648	-2.2392086982727
 	 	7.26399997097451	782	7.26399997097451	758.034118652344	7.26399997097451	0.857018172740936
 	 	7.27199997094254	762	7.27199997094254	755.909545898438	7.27199997094254	0.220633879303932
 	 	7.27999997091058	767	7.27999997091058	753.671081542969	7.27999997091058	0.481279343366623
 	 	7.28799997087861	742	7.28799997087861	751.438415527344	7.28799997087861	-0.346495121717453
 	 	7.29599997084664	717	7.29599997084664	749.305847167969	7.29599997084664	-1.20648396015167
 	 	7.30399997081468	725	7.30399997081468	747.117553710937	7.30399997081468	-0.821425318717956
 	 	7.31199997078271	709	7.31199997078271	745.000305175781	7.31199997078271	-1.35201978683472
 	 	7.31999997075074	749	7.31999997075074	742.7939453125	7.31999997075074	0.226764306426048
 	 	7.32799997071878	734	7.32799997071878	740.593383789063	7.32799997071878	-0.243366241455078
 	 	7.33599997068681	724	7.33599997068681	738.498107910156	7.33599997068681	-0.538817942142487
 	 	7.34399997065484	742	7.34399997065484	736.310119628906	7.34399997065484	0.208882078528404
 	 	7.35199997062288	698	7.35199997062288	734.263549804687	7.35199997062288	-1.37259554862976
 	 	7.35999997059091	706	7.35999997059091	732.089172363281	7.35999997059091	-0.981878936290741
 	 	7.36799997055895	673	7.36799997055895	729.920715332031	7.36799997055895	-2.19413232803345
 	 	7.37599997052698	703	7.37599997052698	727.862487792969	7.37599997052698	-0.937706470489502
 	 	7.38399997049501	705	7.38399997049501	725.67138671875	7.38399997049501	-0.778529465198517
 	 	7.39199997046305	746	7.39199997046305	723.6279296875	7.39199997046305	0.81909966468811
 	 	7.39999997043108	697	7.39999997043108	721.484741210937	7.39999997043108	-0.927425682544708
 	 	7.40799997039911	712	7.40799997039911	719.456237792969	7.40799997039911	-0.279434323310852
 	 	7.41599997036715	717	7.41599997036715	717.325988769531	7.41599997036715	-0.012174273841083
 	 	7.42399997033518	731	7.42399997033518	715.201232910156	7.42399997033518	0.584338486194611
 	 	7.43199997030322	714	7.43199997030322	713.194396972656	7.43199997030322	0.0301489364355803
 	 	7.43999997027125	673	7.43999997027125	711.045227050781	7.43999997027125	-1.46653568744659
 	 	7.44799997023928	706	7.44799997023928	709.053100585938	7.44799997023928	-0.114904955029488
 	 	7.45599997020732	662	7.45599997020732	706.95361328125	7.45599997020732	-1.74717175960541
 	 	7.46399997017535	697	7.46399997017535	704.937805175781	7.46399997017535	-0.30066579580307
 	 	7.47199997014338	692	7.47199997014338	702.85107421875	7.47199997014338	-0.412495940923691
 	 	7.47999997011142	665	7.47999997011142	700.848999023437	7.47999997011142	-1.39016461372375
 	 	7.48799997007945	691	7.48799997007945	698.774780273437	7.48799997007945	-0.295766592025757
 	 	7.49599997004748	687	7.49599997004748	696.826293945313	7.49599997004748	-0.374896496534348
 	 	7.50399997001552	601	7.50399997001552	694.724487304687	7.50399997001552	-3.82310152053833
 	 	7.51199996998355	631	7.51199996998355	692.790893554687	7.51199996998355	-2.45985674858093
 	 	7.51999996995158	652	7.51999996995158	690.700744628906	7.51999996995158	-1.51563811302185
 	 	7.52799996991962	668	7.52799996991962	688.725036621094	7.52799996991962	-0.80187577009201
 	 	7.53599996988765	679	7.53599996988765	686.694702148438	7.53599996988765	-0.295295566320419
 	 	7.54399996985569	667	7.54399996985569	684.710571289063	7.54399996985569	-0.685756087303162
 	 	7.55199996982372	645	7.55199996982372	682.731628417969	7.55199996982372	-1.48568141460419
 	 	7.55999996979175	673	7.55999996979175	680.757873535156	7.55999996979175	-0.299044042825699
 	 	7.56799996975979	650	7.56799996975979	678.789306640625	7.56799996975979	-1.12920951843262
 	 	7.57599996972782	621	7.57599996972782	676.825744628906	7.57599996972782	-2.24021005630493
 	 	7.58399996969585	637	7.58399996969585	674.867614746094	7.58399996969585	-1.50036954879761
 	 	7.59199996966389	696	7.59199996966389	672.838500976563	7.59199996966389	0.877934336662292
 	 	7.59999996963192	734	7.59999996963192	670.929138183594	7.59999996963192	2.32798790931702
 	 	7.60799996959995	661	7.60799996959995	668.98681640625	7.60799996959995	-0.310651153326035
 	 	7.61599996956799	641	7.61599996956799	667.049621582031	7.61599996956799	-1.02889823913574
 	 	7.62399996953602	617	7.62399996953602	665.117614746094	7.62399996953602	-1.93714225292206
 	 	7.63199996950405	619	7.63199996950405	663.19091796875	7.63199996950405	-1.77618300914764
 	 	7.63999996947209	624	7.63999996947209	661.233276367187	7.63999996947209	-1.49052393436432
 	 	7.64799996944012	617	7.64799996944012	659.317260742188	7.64799996944012	-1.70362877845764
 	 	7.65599996940815	650	7.65599996940815	657.406066894531	7.65599996940815	-0.290489852428436
 	 	7.66399996937619	662	7.66399996937619	655.535278320312	7.66399996937619	0.251258552074432
 	 	7.67199996934422	645	7.67199996934422	653.599609375	7.67199996934422	-0.338609278202057
 	 	7.67999996931226	632	7.67999996931226	651.7041015625	7.67999996931226	-0.783787071704865
 	 	7.68799996928029	616	7.68799996928029	649.813781738281	7.68799996928029	-1.36239612102509
 	 	7.69599996924832	612	7.69599996924832	647.9619140625	7.69599996924832	-1.45367419719696
 	 	7.70399996921636	657	7.70399996921636	646.04833984375	7.70399996921636	0.427264958620071
 	 	7.71199996918439	619	7.71199996918439	644.17333984375	7.71199996918439	-1.01180195808411
 	 	7.71999996915242	681	7.71999996915242	642.303466796875	7.71999996915242	1.48285436630249
 	 	7.72799996912046	602	7.72799996912046	640.438781738281	7.72799996912046	-1.56664776802063
 	 	7.73599996908849	622	7.73599996908849	638.578979492188	7.73599996908849	-0.664756536483765
 	 	7.74399996905652	624	7.74399996905652	636.724548339844	7.74399996905652	-0.509389579296112
 	 	7.75199996902456	644	7.75199996902456	634.90625	7.75199996902456	0.358343958854675
 	 	7.75999996899259	638	7.75999996899259	633.030822753906	7.75999996899259	0.196731612086296
 	 	7.76799996896063	612	7.76799996896063	631.222106933594	7.76799996896063	-0.777007639408112
 	 	7.77599996892866	579	7.77599996892866	629.387512207031	7.77599996892866	-2.09403347969055
 	 	7.78399996889669	618	7.78399996889669	627.528503417969	7.78399996889669	-0.383292615413666
 	 	7.79199996886473	666	7.79199996886473	625.734008789063	7.79199996886473	1.56027543544769
 	 	7.79999996883276	664	7.79999996883276	623.94384765625	7.79999996883276	1.55448019504547
 	 	7.80799996880079	572	7.80799996880079	622.100769042969	7.80799996880079	-2.09481835365295
 	 	7.81599996876883	657	7.81599996876883	620.319946289063	7.81599996876883	1.43102514743805
 	 	7.82399996873686	625	7.82399996873686	618.487731933594	7.82399996873686	0.260490715503693
 	 	7.83199996870489	620	7.83199996870489	616.716613769531	7.83199996870489	0.131863966584206
 	 	7.83999996867293	619	7.83999996867293	614.922485351562	7.83999996867293	0.163889154791832
 	 	7.84799996864096	639	7.84799996864096	613.133483886719	7.84799996864096	1.02326357364655
 	 	7.855999968609	582	7.855999968609	611.3759765625	7.855999968609	-1.21767342090607
 	 	7.86399996857703	599	7.86399996857703	609.570373535156	7.86399996857703	-0.431893765926361
 	 	7.87199996854506	566	7.87199996854506	607.822448730469	7.87199996854506	-1.75792860984802
 	 	7.8799999685131	639	7.8799999685131	606.078857421875	7.8799999685131	1.30234026908875
 	 	7.88799996848113	606	7.88799996848113	604.289245605469	7.88799996848113	0.0694946497678757
 	 	7.89599996844916	585	7.89599996844916	602.554931640625	7.89599996844916	-0.725807070732117
 	 	7.9039999684172	603	7.9039999684172	600.800598144531	7.9039999684172	0.0895665660500526
 	 	7.91199996838523	616	7.91199996838523	599.05126953125	7.91199996838523	0.68288379907608
 	 	7.91999996835326	601	7.91999996835326	597.307006835938	7.91999996835326	0.150640338659286
 	 	7.9279999683213	591	7.9279999683213	595.59130859375	7.9279999683213	-0.188861206173897
 	 	7.93599996828933	545	7.93599996828933	593.856567382813	7.93599996828933	-2.09278535842896
 	 	7.94399996825736	555	7.94399996825736	592.149841308594	7.94399996825736	-1.57692289352417
 	 	7.9519999682254	588	7.9519999682254	590.402587890625	7.9519999682254	-0.0990810543298721
 	 	7.95999996819343	569	7.95999996819343	588.705200195313	7.95999996819343	-0.826084971427917
 	 	7.96799996816147	604	7.96799996816147	586.990417480469	7.96799996816147	0.692110121250153
 	 	7.9759999681295	606	7.9759999681295	585.301879882813	7.9759999681295	0.840803682804108
 	 	7.98399996809753	592	7.98399996809753	583.596801757812	7.98399996809753	0.345369309186935
 	 	7.99199996806557	609	7.99199996806557	581.917358398438	7.99199996806557	1.0974440574646
 	 	7.9999999680336	603	7.9999999680336	580.221923828125	7.9999999680336	0.92759495973587
 	 	8.00799996800163	562	8.00799996800163	578.551452636719	8.00799996800163	-0.698180913925171
 	 	8.01599996796967	607	8.01599996796967	576.865539550781	8.01599996796967	1.22311997413635
 	 	8.0239999679377	562	8.0239999679377	575.204040527344	8.0239999679377	-0.556978821754456
 	 	8.03199996790573	566	8.03199996790573	573.527954101562	8.03199996790573	-0.316423505544662
 	 	8.03999996787377	565	8.03999996787377	571.875427246094	8.03999996787377	-0.289251387119293
 	 	8.0479999678418	579	8.0479999678418	570.208923339844	8.0479999678418	0.365344673395157
 	 	8.05599996780984	545	8.05599996780984	568.547241210937	8.05599996780984	-1.00865304470062
 	 	8.06399996777787	526	8.06399996777787	566.908325195313	8.06399996777787	-1.78368771076202
 	 	8.0719999677459	559	8.0719999677459	565.256408691406	8.0719999677459	-0.264617890119553
 	 	8.07999996771394	573	8.07999996771394	563.626342773438	8.07999996771394	0.391590148210526
 	 	8.08799996768197	607	8.08799996768197	562.000610351562	8.08799996768197	1.82646882534027
 	 	8.09599996765	536	8.09599996765	560.362731933594	8.09599996765	-1.05230975151062
 	 	8.10399996761804	532	8.10399996761804	558.745849609375	8.10399996761804	-1.15957963466644
 	 	8.11199996758607	585	8.11199996758607	557.117797851562	8.11199996758607	1.15278720855713
 	 	8.1199999675541	558	8.1199999675541	555.494689941406	8.1199999675541	0.106058232486248
 	 	8.12799996752214	541	8.12799996752214	553.906127929687	8.12799996752214	-0.554877758026123
 	 	8.13599996749017	561	8.13599996749017	552.292114257812	8.13599996749017	0.367647230625153
 	 	8.14399996745821	492	8.14399996745821	550.683166503906	8.14399996745821	-2.64564156532288
 	 	8.15199996742624	526	8.15199996742624	549.092895507812	8.15199996742624	-1.00689804553986
 	 	8.15999996739427	559	8.15999996739427	547.506896972656	8.15999996739427	0.48610645532608
 	 	8.16799996736231	533	8.16799996736231	545.912170410156	8.16799996736231	-0.559288203716278
 	 	8.17599996733034	552	8.17599996733034	544.334838867188	8.17599996733034	0.326250910758972
 	 	8.18399996729837	524	8.18399996729837	542.761962890625	8.18399996729837	-0.819620132446289
 	 	8.19199996726641	529	8.19199996726641	541.181213378906	8.19199996726641	-0.529617965221405
 	 	8.19999996723444	567	8.19999996723444	539.605529785156	8.19999996723444	1.15045964717865
 	 	8.20799996720247	511	8.20799996720247	538.057434082031	8.20799996720247	-1.19695043563843
 	 	8.21599996717051	523	8.21599996717051	536.490661621094	8.21599996717051	-0.589905440807343
 	 	8.22399996713854	561	8.22399996713854	534.939697265625	8.22399996713854	1.10026681423187
 	 	8.23199996710657	519	8.23199996710657	533.382690429687	8.23199996710657	-0.631330013275146
 	 	8.23999996707461	498	8.23999996707461	531.850341796875	8.23999996707461	-1.51687014102936
 	 	8.24799996704264	533	8.24799996704264	530.302490234375	8.24799996704264	0.116842120885849
 	 	8.25599996701068	526	8.25599996701068	528.768615722656	8.25599996701068	-0.120717383921146
 	 	8.26399996697871	523	8.26399996697871	527.230224609375	8.26399996697871	-0.184974804520607
 	 	8.27199996694674	494	8.27199996694674	525.713745117188	8.27199996694674	-1.42686879634857
 	 	8.27999996691478	505	8.27999996691478	524.184448242188	8.27999996691478	-0.853696763515472
 	 	8.28799996688281	523	8.28799996688281	522.668029785156	8.28799996688281	0.014516044408083
 	 	8.29599996685084	494	8.29599996685084	521.155517578125	8.29599996685084	-1.22178447246552
 	 	8.30399996681888	517	8.30399996681888	519.640197753906	8.30399996681888	-0.116115763783455
 	 	8.31199996678691	506	8.31199996678691	518.136596679687	8.31199996678691	-0.53953754901886
 	 	8.31999996675494	481	8.31999996675494	516.643737792969	8.31999996675494	-1.62521457672119
 	 	8.32799996672298	489	8.32799996672298	515.142028808594	8.32799996672298	-1.18218338489532
 	 	8.33599996669101	548	8.33599996669101	513.650939941406	8.33599996669101	1.46731913089752
 	 	8.34399996665905	497	8.34399996665905	512.164245605469	8.34399996665905	-0.680209398269653
 	 	8.35199996662708	509	8.35199996662708	510.676605224609	8.35199996662708	-0.074314221739769
 	 	8.35999996659511	483	8.35999996659511	509.198486328125	8.35999996659511	-1.19207239151001
 	 	8.36799996656314	487	8.36799996656314	507.724761962891	8.36799996656314	-0.939128637313843
 	 	8.37599996653118	514	8.37599996653118	506.254913330078	8.37599996653118	0.34162113070488
 	 	8.38399996649921	492	8.38399996649921	504.789398193359	8.38399996649921	-0.576590597629547
 	 	8.39199996646725	446	8.39199996646725	503.328155517578	8.39199996646725	-2.71456694602966
 	 	8.39999996643528	515	8.39999996643528	501.871032714844	8.39999996643528	0.578531444072723
 	 	8.40799996640331	483	8.40799996640331	500.418060302734	8.40799996640331	-0.792549192905426
 	 	8.41599996637135	526	8.41599996637135	498.969116210937	8.41599996637135	1.1786025762558
 	 	8.42399996633938	495	8.42399996633938	497.524597167969	8.42399996633938	-0.113472200930119
 	 	8.43199996630741	459	8.43199996630741	496.084106445313	8.43199996630741	-1.73093783855438
 	 	8.43999996627545	476	8.43999996627545	494.64794921875	8.43999996627545	-0.854727327823639
 	 	8.44799996624348	474	8.44799996624348	493.215789794922	8.44799996624348	-0.882610440254211
 	 	8.45599996621151	517	8.45599996621151	491.787719726562	8.45599996621151	1.10883486270905
 	 	8.46399996617955	477	8.46399996617955	490.363891601562	8.46399996617955	-0.611890554428101
 	 	8.47199996614758	484	8.47199996614758	488.944519042969	8.47199996614758	-0.224750861525536
 	 	8.47999996611562	436	8.47999996611562	487.529357910156	8.47999996611562	-2.46780872344971
 	 	8.48799996608365	409	8.48799996608365	486.118469238281	8.48799996608365	-3.81326293945313
 	 	8.49599996605168	458	8.49599996605168	484.711547851562	8.49599996605168	-1.24814867973328
 	 	8.50399996601972	469	8.50399996601972	483.308837890625	8.50399996601972	-0.660720765590668
 	 	8.51199996598775	485	8.51199996598775	481.909362792969	8.51199996598775	0.140338599681854
 	 	8.51999996595578	468	8.51999996595578	480.514892578125	8.51999996595578	-0.578501105308533
 	 	8.52799996592382	451	8.52799996592382	479.124481201172	8.52799996592382	-1.32433009147644
 	 	8.53599996589185	452	8.53599996589185	477.738098144531	8.53599996589185	-1.21061825752258
 	 	8.54399996585989	471	8.54399996585989	476.354461669922	8.54399996585989	-0.246720567345619
 	 	8.55199996582792	483	8.55199996582792	474.976257324219	8.55199996582792	0.365092933177948
 	 	8.55999996579595	465	8.55999996579595	473.602203369141	8.55999996579595	-0.398917615413666
 	 	8.56799996576399	451	8.56799996576399	472.230255126953	8.56799996576399	-0.999693691730499
 	 	8.57599996573202	435	8.57599996573202	470.864196777344	8.57599996573202	-1.7195565700531
 	 	8.58399996570005	440	8.58399996570005	469.499877929687	8.58399996570005	-1.40635144710541
 	 	8.59199996566809	421	8.59199996566809	468.142120361328	8.59199996566809	-2.29756641387939
 	 	8.59999996563612	463	8.59999996563612	466.785552978516	8.59999996563612	-0.175929561257362
 	 	8.60799996560415	461	8.60799996560415	465.435729980469	8.60799996560415	-0.206592544913292
 	 	8.61599996557219	452	8.61599996557219	464.086761474609	8.61599996557219	-0.568513453006744
 	 	8.62399996554022	451	8.62399996554022	462.745147705078	8.62399996554022	-0.553057432174683
 	 	8.63199996550825	455	8.63199996550825	461.403991699219	8.63199996550825	-0.300223767757416
 	 	8.63999996547629	484	8.63999996547629	460.08154296875	8.63999996547629	1.08720254898071
 	 	8.64799996544432	493	8.64799996544432	458.748626708984	8.64799996544432	1.54260432720184
 	 	8.65599996541236	444	8.65599996541236	457.419372558594	8.65599996541236	-0.636855244636536
 	 	8.66399996538039	450	8.66399996538039	456.098205566406	8.66399996538039	-0.287472158670425
 	 	8.67199996534842	411	8.67199996534842	454.77685546875	8.67199996534842	-2.15935301780701
 	 	8.67999996531646	437	8.67999996531646	453.459167480469	8.67999996531646	-0.787348747253418
 	 	8.68799996528449	476	8.68799996528449	452.145233154297	8.68799996528449	1.09338140487671
 	 	8.69599996525252	491	8.69599996525252	450.834930419922	8.69599996525252	1.81262421607971
 	 	8.70399996522056	411	8.70399996522056	449.528625488281	8.70399996522056	-1.90047693252563
 	 	8.71199996518859	426	8.71199996518859	448.225921630859	8.71199996518859	-1.07684946060181
 	 	8.71999996515662	447	8.71999996515662	446.948852539063	8.71999996515662	0.00241919187828898
 	 	8.72799996512466	436	8.72799996512466	445.654357910156	8.72799996512466	-0.462359875440598
 	 	8.73599996509269	451	8.73599996509269	444.357696533203	8.73599996509269	0.312773853540421
 	 	8.74399996506073	470	8.74399996506073	443.070526123047	8.74399996506073	1.24216401576996
